flight,attacked,attack_type,attack_start_time,attack_params,consistency_mode,reason
1,True,delay,181.79407516827183,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
3,False,none,,{},,not_selected
4,False,none,,{},,not_selected
5,True,delay,29.69505841614657,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
6,False,none,,{},,not_selected
7,False,none,,{},,not_selected
12,False,none,,{},,not_selected
14,True,delay,93.51893736966933,"{'delay_seconds': np.float64(3.0), 'source_time_clamped_count': 0}",pos_vel_acc,
15,True,delay,26.94608694370178,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
16,False,none,,{},,not_selected
20,False,none,,{},,not_selected
23,True,delay,12.467679479431485,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
60,False,none,,{},,not_selected
68,True,delay,54.2569928066002,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
78,True,delay,142.30214949472278,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
79,True,delay,143.92587895574263,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
80,True,delay,105.32378726333569,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
81,True,delay,12.109128824418779,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
82,False,none,,{},,not_selected
83,False,none,,{},,not_selected
84,True,delay,30.247429233523377,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
85,False,none,,{},,not_selected
86,False,none,,{},,not_selected
87,False,none,,{},,not_selected
88,True,delay,82.46353058332153,"{'delay_seconds': np.float64(3.0), 'source_time_clamped_count': 0}",pos_vel_acc,
91,False,none,,{},,not_selected
93,True,delay,94.15220650678157,"{'delay_seconds': np.float64(3.0), 'source_time_clamped_count': 0}",pos_vel_acc,
94,False,none,,{},,not_selected
96,True,delay,162.45354420169474,"{'delay_seconds': np.float64(3.0), 'source_time_clamped_count': 0}",pos_vel_acc,
97,True,delay,210.5197119691191,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
98,False,none,,{},,not_selected
99,True,delay,43.45427461494808,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
100,False,none,,{},,not_selected
101,False,none,,{},,not_selected
102,False,none,,{},,not_selected
105,False,none,,{},,not_selected
106,False,none,,{},,not_selected
107,False,none,,{},,not_selected
111,False,none,,{},,not_selected
113,True,delay,63.684759233579726,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
115,True,delay,137.11103743414662,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
116,True,delay,10.634491257501915,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
120,True,delay,94.22288720544016,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
121,False,none,,{},,not_selected
122,True,delay,65.34710848723569,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
124,False,none,,{},,not_selected
125,False,none,,{},,not_selected
126,True,delay,33.13790735008965,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
127,True,delay,56.69632504304087,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
128,False,none,,{},,not_selected
129,True,delay,104.45726857016811,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
130,True,delay,106.71599314743811,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
135,False,none,,{},,not_selected
137,True,delay,55.42652045785887,"{'delay_seconds': np.float64(5.0), 'source_time_clamped_count': 0}",pos_vel_acc,
138,False,none,,{},,not_selected
139,True,delay,13.474794625917813,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
140,True,delay,170.52083634469466,"{'delay_seconds': np.float64(1.0), 'source_time_clamped_count': 0}",pos_vel_acc,
141,True,delay,120.66498239743932,"{'delay_seconds': np.float64(3.0), 'source_time_clamped_count': 0}",pos_vel_acc,
